D2_max,D3_energia,D4_entropia,D5_energia,D1_max,D2_energia,D1_desvio,A6_energia,D6_energia,D3_entropia,A6_max,D5_entropia,D4_max,A6_energia_relativa,classe,id
0.9263247380983557,13.065773823862875,3.594056898105224,0.7662420569213185,0.2602176784823451,8.15229853763152,0.021728425478942544,1255.97267662183,21.933500431098818,4.916701643656783,7.784968340042318,4.683283129374954,0.7091234827683228,0.9634842691394553,capc,capc_028
0.8513410330100508,12.93835298613213,3.3844444014330826,0.6867330272063341,0.2506246515746206,9.712210537264323,0.02378516986499541,1278.9875616919958,18.122607373676,4.7612511845300745,7.940170263598554,4.449207788650625,0.7468659672483795,0.9664063038140291,capc,capc_029
0.6708766081757395,11.82701697638678,3.287426707077791,0.7663175503011942,0.24809888644014144,7.7915444383782875,0.02424167962908369,1250.585476315313,17.443559087244928,4.8002532201255494,7.776289219526291,4.27752418139657,0.5621031828785148,0.969117140310975,capc,capc_030
0.6939297833633737,12.002220889841885,3.9910677393467817,0.5974057594702524,0.2900041262536121,8.07221662482106,0.023476282727124743,1264.7054774614658,19.766951952708776,4.854929067412964,7.815647526144923,4.5013983382869505,0.37088403299383277,0.9677500172783532,capc,capc_031
0.6022412758587016,15.427480532968087,3.7707575918382368,0.6634555825269818,0.14139361661812302,5.3866848052672065,0.016777234195889005,1255.334168507077,22.070828533894687,5.06917175744055,7.78095863278042,4.544202232706698,0.5618977069534039,0.9647118611442225,capc,capc_032
0.8613551584636899,16.132111953697418,4.253746998275856,1.278569883552385,0.18189397004300278,7.33251712807931,0.019568139464041606,1278.3981302115146,16.96373421417252,5.003239332570018,7.934127472422461,4.809847252774379,0.6020579439217599,0.9669997421834634,capc,capc_033
0.8434121565046628,16.770255074661797,3.1804111391055883,1.151506344332559,0.15245508890858694,7.945654836741838,0.01689412812073949,1257.7850945799116,22.40760471953164,5.019566481906496,7.778513940524002,4.906489643827043,0.6489001291899185,0.9617699214021734,capc,capc_034
0.8005549453676699,11.270676936938909,3.7117056126067,0.8455867588587567,0.1528657214307165,10.064710898273683,0.018645915771699,1251.374889823099,17.339107920636938,4.951142373263229,7.785378518233093,4.595259057731051,0.9176867524994754,0.9671114032609728,capc,capc_035
0.5471995392584456,16.351362402894217,3.189422722651855,0.6925861236615755,0.2508334108257243,7.278773759405166,0.02063187655677184,1249.0986342425526,17.00008470107042,5.149348105289988,7.773874148681305,4.524479305501512,0.8848375532161591,0.9662295843191412,capc,capc_036
0.8132230261816299,11.877657312400185,3.0677729679388572,0.9781253636611108,0.16011909638805866,5.631376082292846,0.01822089398028552,1280.9053058346494,18.272609520117978,5.014897481364681,7.984948829667058,4.100001746451939,1.1821531504594587,0.967778074250951,capc,capc_037
0.8822422564975042,16.58510180912013,4.163715467147115,1.0621172411223845,0.2587414923302621,8.110679708790002,0.020119633207611076,1251.6021159975655,17.293093991894246,5.060765776009889,7.773337536588344,5.023869947988702,0.7078630343214711,0.9645156843441736,capc,capc_038
0.7724399593070934,14.794393636134341,3.802994199202712,0.9848645492380559,0.11655464398326483,6.1293021950609035,0.012125228430267579,1277.9506427934143,16.874844441850524,5.136930109714902,7.911384021024372,4.717387520039347,1.030730873800771,0.9658858680534093,capc,capc_039
0.8550589837432194,14.100064310093051,2.9542985350258117,0.6890923698647184,0.17661944489470358,8.465186575750806,0.018834430828343296,1281.3817817493496,20.344200439579502,5.013285350888985,7.8914391895395415,4.350579034114983,1.050165116408017,0.9647554030940584,capc,capc_040
0.9407897288972683,10.59671283265329,3.027123909619958,0.8018624560933633,0.25825539599445857,10.150872385794596,0.024210096668499367,1278.0907455452702,19.501792492774193,4.44239547844405,7.82586862682815,4.305355909211285,0.7156815401069497,0.9676185773648173,capc,capc_041
0.7959831979765466,9.064912174877772,3.7141114499462713,0.7015236196717091,0.24487619352045473,9.844781922815056,0.02410498719426977,1259.5789983729985,21.156769050450457,4.242936909486019,7.775148402751278,4.828042664852413,0.27914280471348724,0.9679316526814976,capc,capc_042
